Cor/raça,Estado civil,Faixa etária,Gênero,Grau de instrução,UF,Quantidade de candidatos eleitos
Parda,Solteiro(a),35 a 39 anos,Feminino,Ensino Médio completo,RR,0.0
Parda,Solteiro(a),35 a 39 anos,Feminino,Ensino Médio completo,SP,0.0
Parda,Solteiro(a),35 a 39 anos,Feminino,Ensino Médio incompleto,PA,0.0
Parda,Solteiro(a),35 a 39 anos,Feminino,Ensino Médio incompleto,RJ,0.0
Parda,Solteiro(a),35 a 39 anos,Feminino,Superior completo,AC,0.0
Parda,Solteiro(a),35 a 39 anos,Feminino,Superior completo,AL,0.0
Parda,Solteiro(a),35 a 39 anos,Feminino,Superior completo,AP,0.0
Parda,Solteiro(a),35 a 39 anos,Feminino,Superior completo,BA,0.0
Parda,Solteiro(a),35 a 39 anos,Feminino,Superior completo,MA,0.0
Parda,Solteiro(a),35 a 39 anos,Feminino,Superior completo,MG,0.0
Parda,Solteiro(a),35 a 39 anos,Feminino,Superior completo,PA,0.0
Parda,Solteiro(a),35 a 39 anos,Feminino,Superior completo,PB,0.0
Parda,Solteiro(a),35 a 39 anos,Feminino,Superior completo,PI,0.0
Parda,Solteiro(a),35 a 39 anos,Feminino,Superior completo,RJ,0.0
Parda,Solteiro(a),35 a 39 anos,Feminino,Superior completo,RR,0.0
Parda,Solteiro(a),35 a 39 anos,Feminino,Superior incompleto,AM,0.0
Parda,Solteiro(a),35 a 39 anos,Feminino,Superior incompleto,SP,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Ensino Fundamental completo,MG,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Ensino Fundamental completo,PE,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Ensino Fundamental incompleto,PI,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Ensino Fundamental incompleto,RJ,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Ensino Médio completo,AC,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Ensino Médio completo,AL,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Ensino Médio completo,AM,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Ensino Médio completo,BA,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Ensino Médio completo,MA,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Ensino Médio completo,MT,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Ensino Médio completo,PA,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Ensino Médio completo,PB,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Ensino Médio completo,PI,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Ensino Médio completo,RJ,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Ensino Médio completo,RR,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Ensino Médio completo,SP,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Superior completo,AM,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Superior completo,BA,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Superior completo,DF,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Superior completo,MA,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Superior completo,MG,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Superior completo,MT,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Superior completo,PA,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Superior completo,PE,1.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Superior completo,PI,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Superior completo,RJ,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Superior completo,SP,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Superior incompleto,AL,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Superior incompleto,BA,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Superior incompleto,MT,0.0
Parda,Solteiro(a),35 a 39 anos,Masculino,Superior incompleto,RJ,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Fundamental completo,GO,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Fundamental completo,MT,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Fundamental completo,PA,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Fundamental completo,PI,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Fundamental completo,RJ,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Fundamental completo,SP,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Fundamental incompleto,RJ,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Fundamental incompleto,RN,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Médio completo,BA,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Médio completo,GO,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Médio completo,MA,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Médio completo,MG,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Médio completo,PA,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Médio completo,PB,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Médio completo,PI,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Médio completo,PR,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Médio completo,RJ,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Médio completo,RN,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Médio completo,RR,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Médio completo,SP,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Médio incompleto,GO,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Médio incompleto,MG,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Médio incompleto,MS,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Médio incompleto,RJ,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Ensino Médio incompleto,SP,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Superior completo,AM,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Superior completo,AP,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Superior completo,BA,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Superior completo,ES,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Superior completo,MA,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Superior completo,MG,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Superior completo,PA,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Superior completo,PE,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Superior completo,RJ,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Superior completo,RS,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Superior completo,SP,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Superior completo,TO,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Superior incompleto,AM,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Superior incompleto,MA,0.0
Parda,Solteiro(a),40 a 44 anos,Feminino,Superior incompleto,RR,0.0
Parda,Solteiro(a),40 a 44 anos,Masculino,Ensino Fundamental completo,MA,0.0
Parda,Solteiro(a),40 a 44 anos,Masculino,Ensino Fundamental completo,PA,0.0
Parda,Solteiro(a),40 a 44 anos,Masculino,Ensino Fundamental completo,RJ,0.0
Parda,Solteiro(a),40 a 44 anos,Masculino,Ensino Fundamental incompleto,AC,0.0
Parda,Solteiro(a),40 a 44 anos,Masculino,Ensino Fundamental incompleto,AL,0.0
Parda,Solteiro(a),40 a 44 anos,Masculino,Ensino Fundamental incompleto,MG,0.0
Parda,Solteiro(a),40 a 44 anos,Masculino,Ensino Fundamental incompleto,SP,0.0
Parda,Solteiro(a),40 a 44 anos,Masculino,Ensino Médio completo,AC,0.0
Parda,Solteiro(a),40 a 44 anos,Masculino,Ensino Médio completo,AP,0.0
Parda,Solteiro(a),40 a 44 anos,Masculino,Ensino Médio completo,BA,0.0
Parda,Solteiro(a),40 a 44 anos,Masculino,Ensino Médio completo,CE,0.0
Parda,Solteiro(a),40 a 44 anos,Masculino,Ensino Médio completo,GO,0.0
Parda,Solteiro(a),40 a 44 anos,Masculino,Ensino Médio completo,MA,0.0
Parda,Solteiro(a),40 a 44 anos,Masculino,Ensino Médio completo,MG,0.0
Parda,Solteiro(a),40 a 44 anos,Masculino,Ensino Médio completo,MS,0.0
Parda,Solteiro(a),40 a 44 anos,Masculino,Ensino Médio completo,PA,0.0
Parda,Solteiro(a),40 a 44 anos,Masculino,Ensino Médio completo,PI,0.0
Parda,Solteiro(a),40 a 44 anos,Masculino,Ensino Médio completo,RJ,0.0
Parda,Solteiro(a),40 a 44 anos,Masculino,Ensino Médio completo,SE,0.0
Parda,Solteiro(a),40 a 44 anos,Masculino,Ensino Médio completo,SP,0.0
